Transaction ID,Customer_ID,Date,Items Purchased,Amount,Store_Location,Payment_Method,Discount_Applied,Member_Level,Satisfaction_Score
1120,429.0,2023/08/26,"detergent, butter, beef, bananas",110.24,Mansoura,Wallet,TRUE,,7
1245,1738.0,10 November 2023,"cookies,shampoo,soap,sugar",43.19,Cairo,Mobile Wallet,Yes,Platinum,2
1261,1429.0,2023-12-17,"milk, yogurt, pasta, cookies",85.7,Alexandria,Mobile Wallet,,Silver,5
1262,355.0,2023/05/01,"yogurt, soap",,Giza,Debit Card,1,,2
1263,1151.0,2023/10/13,"coffee, rice",35.77,Cairo,Mobile Wallet,True,Bronze,1
1264,421.0,20-03-2023,"yogurt, cookies, pasta",78.64,Mansoura,Cash,No,,3
1265,739.0,25 July 2023,"SODA, beef, butter, tea, BANANAS, chips",143.88,Alexandria,Cash,N,Gold,6
1167,1251.0,2023-11-30,"chips, apples",42.44,Alexandria,cash,no,Silver,9
1266,1068.0,null,"detergent, YOGURT, milk",24.29,Cairo,Cash,yes,Silver,5
1267,287.0,2023-12-31,"apples, tea, beef, cheese, tomatoes, chips",93.73,Alexandria,App,0,Platinum,10
1268,1907.0,20 September 2023,"cookies, bananas, yogurt, butter",67.34,Alexandria,Debit Card,1,Bronze,10
1269,625.0,null,"pasta, coffee, milk",76.43,Mansoura City,Cash,N,Platinum,7
1270,1561.0,2023/06/16,"tea, detergent",29.36,Mansoura,Cash,no,,2
1271,1631.0,NULL,"pasta, sugar, detergent, cheese, chips, eggs",32.8,Luxor,Cash,TRUE,Platinum,9
1272,,2023/05/12,tomatoes,12.13,Alexandria,Cash,no,,10
1273,611.0,2023/01/27,"cheese, tomatoes, butter, bananas",69.3,Luxor,Cash,N,Bronze,7
1274,,22-11-2023,"shampoo, soda, cheese, beef, sugar",92.55,Alexandria,Mobile Wallet,False,,8
1275,343.0,14 July 2023,bread,26.02,giza,Debit Card,TRUE,Gold,4
1276,1397.0,24 August 2023,"detergent, rice, chips",25.03,Cairo,Cash,Y,Platinum,9
1277,1104.0,2023-11-04,soda,22.43,Cairo City,Credit Card,yes,,5
1278,1672.0,2023/04/18,"detergent,pasta,chips,beef,coffee",38.87,Giza,Mobile Wallet,yes,Silver,3
1279,1753.0,21-12-2023,"tea, cookies",54.16,Cairo,Cash,N,Platinum,9
1280,1811.0,13 January 2023,"beef, bread, rice, bananas, sugar, orange juice",173.67,Alexandria,Debit Card,True,Bronze,6
1281,1964.0,18-02-2023,"bread, tomatoes, tea",19.55,Cairo,Cash,Y,,10
1282,1146.0,11/03/2023,pasta,16.61,Mansoura,Cash,Y,Silver,1
1283,397.0,2023/01/23,"butter, detergent, tea, rice, onions",144.97,Giza,Mastercard,No,Bronze,3
1284,1759.0,2023-02-05,bananas,29.55,Luxor,Debit Card,No,,8
1285,1885.0,06/19/2023,detergent,25.65,Cairo,Cash,TRUE,,4
1286,1998.0,06/23/2023,chicken,9.4,Giza,Cash,Y,Bronze,4
1287,1354.0,03/08/2023,"tea, soap",28.71,Luxor,Credit Card,1,,3
1288,1788.0,06-12-2023,"tea, shampoo",54.12,Luxor,Mobile Wallet,0,Platinum,10
1289,75.0,13-07-2023,"beef, chicken",37.53,Alexandria,Debit Card,FALSE,Platinum,6
1290,1648.0,2023/02/12,"tomatoes, rice, apples, milk",27.82,Giza,cash,1,,4
1291,1574.0,2023/07/23,"RICE, chicken, SOAP, BUTTER, sugar, COOKIES",65.06,Luxor,Mobile Wallet,No,Gold,7
1292,922.0,12/18/2023,"milk , onions , butter , shampoo , pasta",62.45,luxor,Credit Card,0,Platinum,4
1293,973.0,23-02-2023,tomatoes,20.08,Cairo,Cash,No,,5
1294,,2023-02-05,"milk, yogurt, tomatoes, bananas, apples",133.81,Giza,Mobile Wallet,0,,8
1097,1689.0,2023/02/16,"soap, beef, tea, tomatoes",90.03,Giza,Credit Card,1,Platinum,3
1295,90.0,NULL,"yogurt, rice",48.09,Cairo,Cash,N,Gold,1
1296,1536.0,12/10/2023,apples;tomatoes;cookies;chicken,74.84,Alexandria,Wallet,TRUE,Bronze,2
1297,,12-12-2023,soda,20.87,Luxor,Cash,N,,100
1298,768.0,,"CHICKEN, EGGS",18.39,alexandria,Debit Card,1,,9
1299,217.0,03-02-2023,"tomatoes, yogurt, milk",18.3,Alexandria,Mobile Wallet,yes,Silver,2
1300,1389.0,08/08/2023,"BUTTER, Tomatoes, yogurt, detergent, CHIPS, COFFEE",86.18,Giza,Mobile Wallet,TRUE,Platinum,6
1301,82.0,07 December 2023,"bananas, detergent, pasta, milk, beef",52.81,Mansoura,Credit Card,True,Bronze,1
1302,188.0,,"shampoo, sugar",22.25,Alexandria,Debit Card,no,,8
1303,344.0,01/11/2023,"orange juice, bananas, tea, soap",110.65,Giza,Credit Card,Yes,Gold,7
1304,1465.0,22 July 2023,"chicken, butter, milk, tea",84.1,luxor,Cash,TRUE,Gold,6
1305,1427.0,05-07-2023,detergent,21.13,Giza,Credit Card,True,,2
1306,1201.0,2023-12-21,tea,14.57,Giza,Dollar,,,4
1307,345.0,2023-04-01,"milk, cheese, eggs, chips",38.2,Cairo,Credit Card,yes,,4
1308,1284.0,04-01-2023,"CHEESE, DETERGENT, YOGURT, EGGS, PASTA",51.38,Cairo,Debit Card,,Platinum,6
1309,1363.0,07/25/2023,"apples, soap, bread, onions",80.19,Luxor,Credit Card,0,silver,11
1310,1507.0,08 August 2023,"soda, orange juice, beef",64.38,Cairo,Debit Card,1,Bronze,2
1311,1792.0,04-12-2023,"yogurt, orange juice, cheese, coffee",22.92,Giza,Debit Card,no,Bronze,9
1312,682.0,08/12/2023,"SHAMPOO, soap",14.38,Cairo,Credit Card,1,Gold,10
1313,389.0,2023-02-24,"bananas, tomatoes, onions, soda",34.47,Giza,Mobile Wallet,1,,1
1314,253.0,31 January 2023,"chips, shampoo, coffee",30.8,Alexandria,Cash,Y,Gold,3
1315,1389.0,2023-10-08,"onions, apples, eggs, tea",78.04,Cairo,Debit Card,1,,8
1316,1533.0,28 March 2023,"cookies, detergent",18.98,Cairo City,Mobile Wallet,FALSE,,4
1317,354.0,2023/02/12,"cookies, apples, soda, eggs, orange juice, chips",63.74,Luxor,Mobile Wallet,1,,8
1318,257.0,,tomatoes,18.47,Cairo,Credit Card,TRUE,silver,8
1319,423.0,05 August 2023,"yogurt, eggs, sugar, rice, bread, chips",36.92,Luxor,Debit Card,FALSE,Gold,6
1320,1358.0,2023/10/10,BEEF,20.56,Cairo,Debit Card,Y,Gold,3
1321,1297.0,14 January 2023,"detergent, chicken, onions, shampoo, tea, yogurt",109.72,Luxor,Debit Card,No,Silver,4
1322,456.0,06/28/2023,"cheese, yogurt, tea, cookies",80.75,Cairo,Mobile Wallet,N,gold,9
1323,1163.0,2023/09/15,"rice, bread, detergent, onions, beef, bananas",137.77,Alexandria,Cash,,Bronze,2
1324,118.0,,cookies,8.41,Mansoura,Cash,yes,,7
1325,1514.0,2023/04/26,"tea, soda, soap, bread, chips, orange juice",82.99,Cairo,Mobile Wallet,Yes,Silver,2
1326,5.0,2023-01-30,"detergent,shampoo,apples,chicken,pasta,tea",83.08,Cairo,Credit Card,True,Silver,9
1327,15.0,04-04-2023,"soda, rice",42.81,Mansoura,Debit Card,Yes,Silver,100
1328,65.0,08-09-2023,"soda, chicken",26.24,Mansoura,Vodafone Cash,TRUE,,0
1329,880.0,2023/09/19,"cookies,milk,bananas,coffee,pasta",57.94,Alexandria,Mobile Wallet,yes,Silver,10
1330,822.0,16 February 2023,rice,22.5,Alexandria,Mobile Wallet,no,,2
1331,857.0,2023/11/07,"tomatoes , bread",28.18,giza,Credit Card,no,Gold,5
1332,268.0,2023-11-13,"cookies, soap, cheese, bread, shampoo, chicken",60.3,ALEXANDRIA,Mobile Wallet,,Gold,8
1333,989.0,02/01/2023,"tea, milk, yogurt, soap",59.75,Luxor,Cash,0,Platinum,4
1334,1427.0,2023/04/23,tea,10.6,Luxor,Cash,FALSE,,1
1335,1095.0,28 December 2023,milk,27.46,Giza,Cash,Yes,,5
1336,1778.0,2023/08/15,"cheese, cookies, chips, apples, detergent",125.97,Mansoura,Credit Card,No,,8
1337,1767.0,NULL,"chicken, shampoo",44.37,alexandria,Mobile Wallet,False,Silver,1
1338,,18-11-2023,detergent,0,Luxor,Debit Card,TRUE,,10
1339,981.0,,"beef, bread",35.58,MANSOURA,Cash,FALSE,Gold,7
1340,1008.0,2023/11/06,"Cheese, Beef",19.07,Mansoura,Debit Card,No,Gold,6
1341,157.0,09/02/2023,butter,23.17,ALEXANDRIA,Credit Card,No,Platinum,7
1342,1934.0,10/25/2023,"beef, apples, bananas, sugar, coffee, detergent",151.69,Alexandria,Credit Card,True,Platinum,2
1343,1776.0,12/23/2023,"pasta, Orange Juice",58.25,giza,Cash,True,,3
1344,1667.0,11/06/2023,"butter, YOGURT, Coffee, Cookies",-10,Mansoura,Debit Card,no,,3
1345,1948.0,14-10-2023,"cookies,chicken",33.87,Mansoura,Mastercard,FALSE,,2
1346,58.0,07-04-2023,pasta | yogurt,23.46,Luxor,Wallet,Yes,,6
1347,645.0,09/15/2023,"cookies, onions, butter, chips",58.21,Luxor,Cash,yes,Bronze,4
1348,1575.0,2023/08/09,"yogurt, tea, chips, soap, soda, tomatoes",65.87,Luxor,Credit Card,False,Silver,5
1349,179.0,2023/02/15,"cheese, orange juice, tomatoes, yogurt",118.61,Giza,Mobile Wallet,True,platinum,5
1350,265.0,2023/12/16,"onions, tea, soap, tomatoes",99.06,luxor,Debit Card,,,7
1351,960.0,2023/06/18,"sugar, orange juice, cheese, eggs, yogurt, soda",61.9,Man,Cash,FALSE,Gold,10
1352,1618.0,2023/02/12,"coffee, chicken, bread, milk",107.38,Mansoura,Credit Card,FALSE,Bronze,7
1353,716.0,06-01-2023,"coffee, sugar, chips, yogurt",92.27,Luxor,Debit Card,False,,8
1354,1623.0,NULL,"bananas, rice, tea, milk, orange juice, butter",54.92,Mansoura,Credit Card,Yes,Bronze,5
1355,1329.0,2023/07/11,"bananas, onions, sugar, tea",58.16,Mansoura,Cash,True,Platinum,10
1356,1191.0,2023/07/15,soda,13.77,Mansoura,Wallet,1,,5
1357,1379.0,29 March 2023,"MILK, bananas",58.67,Alexandria,Mobile Wallet,FALSE,Platinum,3
1358,474.0,18 November 2023,chips,13.06,Cai,Cash,True,Bronze,1
1359,1294.0,07/13/2023,"yogurt, beef, detergent",85.12,Cairo,Dollar,True,,5
1360,741.0,18-04-2023,apples;cheese,55.42,Alexandria,Cash,True,Gold,10
1268,1898.0,21 April 2023,chicken,13.19,ALEXANDRIA,Debit Card,True,Gold,8
1361,513.0,2023-10-28,"chicken, soda",34.39,Mansoura,Debit Card,1,Silver,6
1362,1822.0,2023-09-29,tea,null,Giza,Credit Card,TRUE,Gold,6
1363,,2023/11/05,"chicken, orange juice, shampoo",68.72,Cairo,Mobile Wallet,No,Silver,8
1364,255.0,22 October 2023,"yogurt, soap, tomatoes, shampoo",104.16,mansoura,Debit Card,Y,,7
1365,820.0,2023-08-21,sugar,26.08,LUXOR,Cash,True,Platinum,2
1366,1850.0,03/17/2023,"MILK, CHIPS, bread, RICE, cheese",76.66,Mansoura,Credit Card,No,Platinum,5
1367,1712.0,2023/01/31,"soda, detergent",29.25,MANSOURA,Debit Card,no,Silver,2
1368,1997.0,23-10-2023,"soap, tea, chicken, apples",94.5,Ale,Credit Card,no,Gold,9
1369,1029.0,2023/05/31,"tea,tomatoes,bread,orange juice",80.74,Luxor,Cash,TRUE,,1
1370,565.0,2023/12/21,"soap, chips",27.38,Giza,Debit Card,TRUE,Platinum,4
1371,681.0,05-01-2023,"butter , milk , soda , coffee",68.83,Alexandria,Cash,,,9
1372,,2023-05-10,"cookies, tomatoes, orange juice",NULL,Giza,App,TRUE,Silver,3
1296,1994.0,17-11-2023,"onions, chicken, cookies, eggs",115.83,Luxor,Debit Card,0,Gold,1
1373,252.0,02/03/2023,"ORANGE JUICE, Shampoo, onions, PASTA",,Alexandria,cash,Y,bronze,3
1374,1363.0,31 August 2023,"butter, eggs, chips, rice, cookies",73.28,Mansoura,Cash,0,Platinum,6
1375,513.0,25-08-2023,"bananas, sugar",31.84,Alexandria,Debit Card,N,Platinum,7
1376,,17 October 2023,"eggs, butter, soap, pasta",,Alexandria,Cash,,,1
1377,1218.0,27-10-2023,pasta,10.13,Alexandria,App,Yes,Bronze,10
1378,,13 August 2023,"Cheese, Tea, BEEF, CHICKEN, COFFEE",104.52,ALEXANDRIA,Credit Card,Y,Gold,10
1379,1429.0,2023-10-16,orange juice,21.26,Luxor,Debit Card,no,Bronze,6
1380,1849.0,2023/03/13,"tea, apples, cookies, eggs, yogurt, butter",89.09,Mansoura,Mobile Wallet,1,Gold,6
1381,1700.0,06/15/2023,eggs;bread;milk;cookies,93.26,ALEXANDRIA,Mobile Wallet,False,,5
1382,,23-11-2023,"soap, detergent, milk",47.81,Giza,Credit Card,True,Bronze,3
1383,1120.0,2023/09/12,tomatoes,17.52,Giza,Credit Card,N,Bronze,3
1384,473.0,2023-12-27,soap,12.2,Luxor,Debit Card,1,Bronze,5
1216,686.0,2023/02/01,butter,27.61,Cairo,Cash,1,Silver,1
1385,718.0,16-12-2023,"coffee, pasta, beef, milk",,Cairo,Mobile Wallet,no,Silver,2
1386,397.0,02-10-2023,"bananas, bread, beef",-50.5,Alexandria,cash,Yes,,6
1387,266.0,06-05-2023,"Apples, coffee, soda, CHEESE, EGGS",87.93,Cairo,Mobile Wallet,No,,3
1388,1133.0,14-08-2023,"cheese, onions",34.95,Cairo,Mobile Wallet,True,,10
1196,91.0,10/05/2023,"chicken, apples",47.72,Giza,Debit Card,True,Platinum,1
1389,1910.0,2023/05/02,"pasta, sugar, orange juice, bananas, shampoo, soap",NULL,Cairo,Debit Card,False,Gold,5
1390,255.0,,"shampoo, soda, tomatoes",51.02,Luxor,Cash,Yes,Gold,8
1391,1780.0,01 February 2023,"Butter, BEEF, DETERGENT, yogurt",21.61,Giza,Cash,False,,8
1392,1169.0,2023-07-04,"soda, bananas, eggs",50.3,Giza,Credit Card,FALSE,Bronze,4
1393,1041.0,09/28/2023,"Chips, Onions, CHICKEN, Apples, shampoo",90.04,Giza,Debit Card,FALSE,Gold,6
1394,1501.0,05/06/2023,"ONIONS, EGGS, SUGAR, Tea",33.81,Giza,Debit Card,Y,Silver,4
1395,,06 March 2023,bananas,9.17,Cai,Mobile Wallet,no,Gold,6
1396,93.0,2023/08/12,cookies,9.59,Luxor,Cash,1,Platinum,8
1397,1584.0,24-10-2023,beef,14.6,Alexandria,Cash,Y,Gold,5
1398,459.0,2023/03/14,"pasta, rice",18.44,Luxor,CC,FALSE,,10
1399,930.0,05/23/2023,"cheese, chips, orange juice",20.93,Alexandria,Debit Card,No,Bronze,6
1052,1627.0,2023/05/25,"Tomatoes, CHICKEN, SUGAR, soda, DETERGENT",89.54,alexandria,Mobile Wallet,yes,,7
1400,481.0,2023-11-03,"onions, coffee, tea, yogurt, pasta, beef",46.86,Giza,Mobile Wallet,False,,6
1401,263.0,2023/07/29,"coffee, soap, bananas, soda",51.76,Mansoura,Mobile Wallet,Yes,Silver,1
1402,342.0,NULL,"chicken, DETERGENT, CHEESE, Soap, TOMATOES",44.62,Luxor,Credit Card,Yes,Silver,4
1011,1079.0,28-04-2023,tea,23.75,Mansoura,Credit Card,,,2
1403,42.0,2023/07/20,cookies,13.09,Luxor,Debit Card,True,,10
1404,,,"sugar, rice, coffee, pasta",96.27,Cairo,Cash,Y,Bronze,6
1405,,2023-01-19,"YOGURT, chicken, coffee, SHAMPOO, BEEF",25.7,Alexandria,Mobile Wallet,no,,8
1406,1502.0,2023/03/04,cheese,5.98,Mansoura,App,N,,2
1407,1386.0,2023/12/17,"tea, tomatoes, soap",53.95,Giza,Credit Card,TRUE,platinum,7
1408,12.0,2023/03/22,"chips, chicken, cheese",40.87,Cairo,Debit Card,0,Gold,7
1409,415.0,2023/02/22,shampoo,14.57,Luxor,Debit Card,FALSE,,4
1410,301.0,,"yogurt, coffee",25.13,Cairo,Mobile Wallet,no,Gold,6
1411,1957.0,09-05-2023,"detergent, rice",27.41,Cairo,Mobile Wallet,no,Silver,3
1412,740.0,2023/05/10,"CHICKEN, MILK, shampoo, PASTA, TOMATOES",,Mansoura,Mobile Wallet,no,bronze,1
1413,363.0,2023/06/10,"eggs, bananas",19.71,Luxor,Debit Card,no,,10
1414,,2023/08/16,"apples, bananas, soda, bread, eggs, chicken",91.39,Cairo,Debit Card,0,Bronze,8
1415,177.0,2023-07-11,"tomatoes, shampoo",25.39,Alexandria,Credit Card,no,,5
1416,386.0,2023-07-06,"chicken, yogurt, pasta",62.33,Ale,Credit Card,yes,Gold,9
1417,1052.0,2023/09/01,rice;chicken,28.9,Luxor,Debit Card,,Silver,6
1418,734.0,08/11/2023,yogurt | orange juice | sugar,69.25,Luxor,Mobile Wallet,1,,7
1419,59.0,12 April 2023,"tea, yogurt",43.17,Cairo,Debit Card,Yes,Silver,3
1420,379.0,30-08-2023,"CHICKEN, bananas",33.62,Mansoura,Credit Card,Y,,3
1421,1382.0,2023/11/08,"bananas, soap, apples, sugar, eggs, onions",105.22,Cairo,Mobile Wallet,TRUE,Bronze,7
1422,309.0,09/22/2023,"pasta,apples,soda",66.45,Cairo,Mobile Wallet,TRUE,Platinum,1
1423,1580.0,19-08-2023,pasta,26.1,GIZA,Mobile Wallet,,silver,10
1424,1787.0,null,"Bananas, BREAD, Orange Juice, PASTA",21.75,Giza,Cash,no,,7
1425,,26-09-2023,"butter, detergent, coffee, bananas, rice, onions",NULL,giza,Mobile Wallet,Yes,Gold,1
1426,1522.0,12-11-2023,bananas,24.97,Giza,Credit Card,No,Silver,1
1427,559.0,25-08-2023,bananas,10.53,Cairo,Mastercard,0,Gold,8
1175,1685.0,17-01-2023,"butter, orange juice, cookies, coffee",68.65,Giza City,Debit Card,N,Bronze,10
1428,1567.0,2023-03-09,pasta,14.89,Alexandria,Debit Card,yes,Platinum,4
1429,744.0,2023/08/26,"cheese, soda, chips, detergent, tomatoes, tea",161.0,Mansoura,Debit Card,yes,Platinum,7
1430,1268.0,2023-01-12,"butter, soap",33.6,Cairo,Cash,0,Silver,3
1431,968.0,05/04/2023,"chicken, tomatoes, butter, pasta, eggs, milk",46.67,Luxor,Credit Card,True,Platinum,8
1432,533.0,2023-01-21,"sugar, cheese, soap, detergent, cookies, milk",127.44,Mansoura,cash,yes,,7
1433,989.0,05/06/2023,"rice, cheese",26.53,Mansoura,Debit Card,TRUE,Bronze,6
1434,1467.0,2023/12/22,"shampoo, detergent",22.87,ALEXANDRIA,Debit Card,Yes,Platinum,3
1435,1027.0,2023-03-31,"tea, onions, apples",19.86,Alexandria,Credit Card,yes,,8
1436,1721.0,10/01/2023,"tea, beef, chicken, onions, bread, apples",149.69,Mansoura,Credit Card,yes,Silver,8
1437,569.0,2023-09-25,cookies,24.04,Mansoura,Cash,TRUE,Platinum,4
1438,615.0,11/11/2023,"milk, shampoo, bananas, cheese, cookies",75.9,Giza,Credit Card,0,,5
1439,1389.0,2023-09-18,"tea, pasta, detergent, orange juice, cheese",79.0,Giz,Debit Card,TRUE,Silver,9
1440,1403.0,29 March 2023,"soap, chicken, shampoo",86.75,Mansoura,Mobile Wallet,FALSE,Platinum,5
1441,1699.0,11/27/2023,"tomatoes,orange juice,pasta,bananas,shampoo,apples",32.92,Alexandria,Debit Card,False,Platinum,9
1442,902.0,01/24/2023,"cheese, eggs, beef",67.99,Alexandria,Vodafone Cash,No,Platinum,2
1443,,2023/12/05,"bananas, butter, chips, shampoo, pasta, detergent",33.28,Cairo,Debit Card,,Silver,8
1444,1990.0,2023/09/28,"rice, cookies, soap, milk, butter, cheese",114.86,Cairo,Debit Card,No,Bronze,10
1445,325.0,2023-05-22,"eggs, shampoo, orange juice, soap, detergent",44.03,Giza City,Mobile Wallet,False,gold,0
1446,1753.0,22 October 2023,"shampoo, soda",38.84,Alexandria,Credit Card,True,Bronze,9
1447,1902.0,04/22/2023,"soda, chicken",,Cairo,App,Y,,8
1448,1669.0,03/25/2023,eggs,20.12,Giza,Credit Card,N,,2
1195,820.0,2023-11-30,onions,21.09,Mansoura,Cash,no,gold,4
1266,1424.0,2023/03/30,"bread, soap, chicken, cookies",100.94,Alexandria,Cash,Y,,7
1449,658.0,2023/07/28,milk,18.13,Alexandria City,CC,Y,Platinum,9
1450,2.0,2023-02-19,"coffee, rice, butter",29.72,Alexandria,Credit Card,yes,,7
1451,514.0,22-09-2023,"cookies, soda",16.59,Mansoura,Credit Card,yes,Platinum,4
1325,,18 November 2023,"yogurt, apples",59.63,Mansoura,Wallet,No,Silver,8
1452,,2023/02/18,"tea, rice, eggs",56.28,Giza City,Debit Card,1,,9
1453,35.0,01/25/2023,"cookies, onions",57.36,Luxor,Visa,yes,,10
1454,,2023/01/01,"pasta, apples, tea, bananas",40.88,Luxor,cash,TRUE,Silver,4
1455,1212.0,2023/08/16,"Beef, Onions",41.84,Luxor,Cash,FALSE,Gold,9
1456,,09/07/2023,"tomatoes, rice, bread, apples, chips, cheese",179.64,Luxor,Debit Card,,Platinum,2
1457,565.0,02/21/2023,"detergent, tea, tomatoes",31.6,Mansoura,Cash,0,Platinum,-1
1458,1954.0,07/21/2023,Shampoo,,Mansoura,Cash,no,Silver,1
1459,845.0,30 June 2023,cookies,6.19,Mansoura,Debit Card,TRUE,Gold,6
1460,183.0,21 February 2023,"onions, soap, sugar",61.63,Alexandria,Credit Card,No,Platinum,3
1461,1192.0,2023/12/23,"tea, chips, detergent",83.6,Mansoura,Credit Card,N,,7
1462,1818.0,21-03-2023,"soap, shampoo, eggs",77.49,Alexandria,Credit Card,TRUE,,4
1463,899.0,07/18/2023,"sugar, shampoo, chicken, bananas",100.34,Giza,Debit Card,Yes,Bronze,3
1464,1630.0,06/28/2023,"shampoo, butter, cheese, tea, chips",148.13,Mansoura,Cash,N,Bronze,100
1465,,08/09/2023,"COFFEE, Chips, BUTTER",31.14,Mansoura,Debit Card,FALSE,Gold,10
1466,1587.0,04/02/2023,SOAP,,Cairo,Cash,,Platinum,6
1467,882.0,2023-02-11,"coffee, eggs, yogurt",16.53,luxor,Debit Card,1,,6
1464,768.0,2023/06/26,yogurt,14.35,Alexandria,Credit Card,False,Bronze,5
1468,1209.0,04-12-2023,"yogurt, cheese, coffee, chicken, soap",39.55,LUXOR,Debit Card,FALSE,Bronze,8
1469,1719.0,07/21/2023,"cheese, tea, eggs, soda, detergent",41.93,Alexandria,Mobile Wallet,False,Platinum,9
1470,1611.0,20-10-2023,soda;chips;bread,55.07,Cairo,Mobile Wallet,yes,Silver,1
1471,1828.0,16 April 2023,"CHIPS, TOMATOES",55.22,Giza,Mobile Wallet,,Silver,4
1472,1394.0,2023/07/13,"chips, detergent, pasta, chicken, cookies",86.03,Lux,Cash,FALSE,Silver,2
1473,376.0,2023/10/19,"tomatoes, yogurt, cookies, rice, soda",135.7,Alexandria,Mobile Wallet,Y,Bronze,7
1474,496.0,24 June 2023,"Soap, onions, ORANGE JUICE, COOKIES",66.2,Cairo,Credit Card,TRUE,,4
1475,,27-02-2023,"eggs, beef, soap, tea",81.86,Alexandria,Debit Card,True,Bronze,10
1476,1756.0,25-05-2023,"detergent,bread",21.88,Mansoura,Debit Card,N,Silver,6
1477,1973.0,2023-07-27,"Rice, YOGURT, onions, COOKIES",64.39,Mansoura,Debit Card,FALSE,Silver,4
1478,1606.0,2023-08-20,"onions, orange juice, sugar, bananas, detergent",102.95,Cairo,Debit Card,yes,Platinum,0
1479,560.0,03/08/2023,"soda, shampoo, butter, detergent, apples, chips",144.51,Luxor,Cash,True,,1
1480,731.0,11-06-2023,"cookies, butter",45.18,Giza,Credit Card,TRUE,Platinum,9
1481,1737.0,,"cheese, soda",48.36,Luxor,Debit Card,Y,Platinum,10
1482,,2023/12/09,"eggs, yogurt, butter",74.46,Cairo,App,FALSE,Gold,5
1483,,2023/01/21,"yogurt, bread, detergent",64.46,Giza,Credit Card,yes,Gold,8
1345,769.0,2023/10/10,"onions, tea, bananas",48.74,Cairo,Debit Card,True,Bronze,3
1484,1596.0,21-03-2023,EGGS,20.78,Giza,Cash,yes,,2
1485,,04/12/2023,"soda, beef, chicken, bread",66.92,Luxor,Cash,True,,4
1486,388.0,01-06-2023,"cheese, chips, eggs, chicken, yogurt, tomatoes",93.98,Giza,Cash,No,Bronze,8
1487,1675.0,07/03/2023,"Eggs , soda , CHIPS , orange juice",96.34,Giza,Credit Card,True,Platinum,8
1488,826.0,2023/11/20,"orange juice, butter, cookies, apples",101.74,Alexandria,Credit Card,Y,Gold,1
1489,1749.0,2023/12/07,"rice, beef, chicken, coffee, soap",65.41,Mansoura,Credit Card,,,11
1490,637.0,2023-03-07,"soap, bananas, cookies, cheese, soda, butter",97.06,Mansoura,Debit Card,no,Platinum,9
1491,1848.0,2023-05-08,"tomatoes, detergent",-50.5,Cairo,Credit Card,1,Gold,7
1492,294.0,03/16/2023,"bread , coffee , beef",38.56,Luxor,Credit Card,Yes,Silver,9
1493,1677.0,2023/08/04,pasta,8.69,Mansoura,Mobile Wallet,Yes,Silver,8
1494,35.0,12-07-2023,bread,14.89,Giza,Cash,0,Bronze,1
1495,1899.0,04 July 2023,butter,23.77,Mansoura,Cash,no,,2
1496,1867.0,NULL,"beef, bread, detergent",25.33,Giza,Wallet,False,Platinum,1
1118,15.0,19-03-2023,"chips, eggs, shampoo",36.11,Luxor,Mobile Wallet,1,,4
1497,585.0,07/18/2023,"milk, orange juice, soap, detergent",40.01,Luxor,Debit Card,1,Gold,4
1498,1047.0,2023-06-17,pasta,28.02,Mansoura,Debit Card,True,Bronze,10
1141,622.0,,"APPLES, cookies, Shampoo, YOGURT",113.01,alexandria,Mobile Wallet,True,Platinum,10
1499,,,"coffee, eggs, cookies, chips, butter",146.61,Luxor,Cash,no,,8
1500,1973.0,11-08-2023,beef;chips,45.78,Cairo,Cash,,Silver,6
1501,1310.0,12/11/2023,"bananas, yogurt, shampoo",42.02,Mansoura City,Credit Card,no,Silver,6
1502,1227.0,04/16/2023,"sugar, detergent, cookies",81.05,Luxor,Cash,0,Silver,6
1503,765.0,24-11-2023,"apples, tea, soda, beef, shampoo",119.16,Cairo,Cash,yes,Silver,5
1504,,03-07-2023,"MILK, Pasta",NULL,Giza,Credit Card,no,Bronze,1
1505,970.0,2023-01-14,"sugar, cheese, bananas, chips",28.68,Giza,Cash,Y,Gold,11
1506,925.0,21-05-2023,"soap, Bananas",42.69,Cairo,Cash,FALSE,Gold,1
1507,318.0,01 December 2023,chicken,9.57,Giza,Mobile Wallet,,Bronze,3
1508,49.0,null,"coffee, Onions, CHIPS, BANANAS",67.46,Luxor,Visa,1,,4
1509,539.0,03/10/2023,"eggs, soda, yogurt, shampoo",71.02,Cairo City,Cash,Yes,Platinum,4
1510,354.0,02-09-2023,"sugar, detergent, eggs, butter",44.71,Mansoura,Debit Card,N,,11
1511,,28-07-2023,"cookies, onions, apples, orange juice, soap, beef",119.85,Giza,Cash,Y,,2
1512,82.0,2023-11-06,"rice, apples, orange juice",53.36,Mansoura,Credit Card,yes,Gold,10
1513,556.0,28 June 2023,"soap, tea, beef",65.71,Giza,Mobile Wallet,1,Silver,5
1514,1133.0,2023/05/07,"chicken, orange juice, shampoo",28.73,Mansoura,Mobile Wallet,0,Gold,10
1515,1128.0,22-05-2023,"milk, eggs, chicken, rice",118.16,Mansoura,Mobile Wallet,False,,2
1516,,2023/10/18,Rice,22.99,Giza,Credit Card,0,Silver,9
1517,1980.0,2023/09/06,chicken | sugar | soap | milk,44.2,Luxor,Credit Card,False,,5
